table_slot	layout_id	layout_name	version	width	height	logical_bytes	padded_grid_tiles	padded_grid_bytes	source	source_path	source_sha256	source_crc32	raw_file_bytes	trailing_bytes	lz_stream_bytes	lz_stream_sha256	lz_stream_crc32	lz_decode_consumed_bytes	lz_padding_bytes	storage	stored_bytes	aligned_storage_bytes	interrecord_alignment_bytes	compressed_stream_artifact	special_raw_exception_candidate
1260	LAYOUT_BATTLE_FRONTIER_BATTLE_FACTORY_BATTLE_ROOM_HNS	BattleFrontier_BattleFactoryBattleRoom_hns_Layout	hns	13	12	312	728	1456	data/layouts/BattleFrontier_BattleFactoryBattleRoom_hns/map.bin	data/layouts/BattleFrontier_BattleFactoryBattleRoom_hns/map.bin	ac8f24432f335295452713b8fb81b0a3036a84dd5e1c83d5672ed5ea7959033c	864cf0a5	312	0	348	262e8fd64b1e365c1c86c604657881433a88d570fda2347184a3d53d2c2bc578	5d3e9165	348	0	raw	312	312	0		
1261	LAYOUT_BATTLE_FRONTIER_BATTLE_PIKE_LOBBY_HNS	BattleFrontier_BattlePikeLobby_hns_Layout	hns	11	13	286	702	1404	data/layouts/BattleFrontier_BattlePikeLobby_hns/map.bin	data/layouts/BattleFrontier_BattlePikeLobby_hns/map.bin	c30f1bf321d01ed79b48152eabe136289572d186bed81a308c8509a58fa1f9d0	b58c1bc2	286	0	220	8ebfb581ed6cbc2f80b13d484c1f7eddb14d960164622e5e27e1b8badc7a6ab7	bd05efd5	217	3	gba_lz77	220	220	0	streams/1261-LAYOUT_BATTLE_FRONTIER_BATTLE_PIKE_LOBBY_HNS.lz	
1262	LAYOUT_BATTLE_FRONTIER_BATTLE_PIKE_CORRIDOR_HNS	BattleFrontier_BattlePikeCorridor_hns_Layout	hns	14	8	224	638	1276	data/layouts/BattleFrontier_BattlePikeCorridor_hns/map.bin	data/layouts/BattleFrontier_BattlePikeCorridor_hns/map.bin	21f8e9eca9c382c033d84ec7044b1c510ac38345bc2a0a8eb11b3e2be1faebf3	2cfb45fc	224	0	188	fb3f8bedd634919b3f14a7383c8775b0a436067b9e36532ad9ff49b051727fa6	e55144d8	186	2	gba_lz77	188	188	0	streams/1262-LAYOUT_BATTLE_FRONTIER_BATTLE_PIKE_CORRIDOR_HNS.lz	
1263	LAYOUT_BATTLE_FRONTIER_BATTLE_PIKE_THREE_PATH_ROOM_HNS	BattleFrontier_BattlePikeThreePathRoom_hns_Layout	hns	13	11	286	700	1400	data/layouts/BattleFrontier_BattlePikeThreePathRoom_hns/map.bin	data/layouts/BattleFrontier_BattlePikeThreePathRoom_hns/map.bin	bbd7936a3415d3e94d3cd3ee06573ccd9b8328691fdd0ea54bde72e54242469c	eb39ee20	286	0	120	efcb09e02fe5f7a021f5316af16f46bd0d85f259d10bb145334568b596ce5dff	670b82b0	118	2	gba_lz77	120	120	0	streams/1263-LAYOUT_BATTLE_FRONTIER_BATTLE_PIKE_THREE_PATH_ROOM_HNS.lz	
1264	LAYOUT_BATTLE_FRONTIER_BATTLE_PIKE_ROOM_NORMAL_HNS	BattleFrontier_BattlePikeRoomNormal_hns_Layout	hns	9	8	144	528	1056	data/layouts/BattleFrontier_BattlePikeRoomNormal_hns/map.bin	data/layouts/BattleFrontier_BattlePikeRoomNormal_hns/map.bin	6a7cc4f7c7d330507921e783d3cb65cacb90078f944b34dba818643efbb74f13	ca682f8f	144	0	140	0339801a0da2b656cbd287fba714ee8b248ab25ee7f332ab4117e6b4c905f90d	baa8d2e7	139	1	gba_lz77	140	140	0	streams/1264-LAYOUT_BATTLE_FRONTIER_BATTLE_PIKE_ROOM_NORMAL_HNS.lz	
1265	LAYOUT_BATTLE_FRONTIER_BATTLE_PIKE_ROOM_FINAL_HNS	BattleFrontier_BattlePikeRoomFinal_hns_Layout	hns	5	8	80	440	880	data/layouts/BattleFrontier_BattlePikeRoomFinal_hns/map.bin	data/layouts/BattleFrontier_BattlePikeRoomFinal_hns/map.bin	9e0d2bef1efbcee00d108959c43b6b9f914ac1a2d3016461f6b0224b173c303f	b84b4991	80	0	96	2afe56a7cbf1cfc7404dccc85afffb01ded98e481f69c5a139f07730de4f72ff	ef8e8a02	94	2	raw	80	80	0		
1266	LAYOUT_BATTLE_FRONTIER_BATTLE_PIKE_ROOM_WILD_MONS_HNS	BattleFrontier_BattlePikeRoomWildMons_hns_Layout	hns	9	20	360	816	1632	data/layouts/BattleFrontier_BattlePikeRoomWildMons_hns/map.bin	data/layouts/BattleFrontier_BattlePikeRoomWildMons_hns/map.bin	8040ca7195fb9dc6b2c99b9b13f6dd41cb60f9abf12c00072206d592f91fa5c8	46654df7	360	0	220	470dfb6666191706e4ab5c29773d5ee97923a7d60fe9386262ef2b4dbcd2c605	0c1c1216	220	0	gba_lz77	220	220	0	streams/1266-LAYOUT_BATTLE_FRONTIER_BATTLE_PIKE_ROOM_WILD_MONS_HNS.lz	
1267	LAYOUT_BATTLE_FRONTIER_RANKING_HALL_HNS	BattleFrontier_RankingHall_hns_Layout	hns	53	15	1590	1972	3944	data/layouts/BattleFrontier_RankingHall_hns/map.bin	data/layouts/BattleFrontier_RankingHall_hns/map.bin	638f368fba31c15eed921865f494ff7995261ab117d13104762c04cf3d72b8a9	1de17b24	1590	0	416	38c6bd93b05d51957ce25bfe60e9c3c427535cbcda377807ebbce1eae147557b	71b4e044	414	2	gba_lz77	416	416	0	streams/1267-LAYOUT_BATTLE_FRONTIER_RANKING_HALL_HNS.lz	
1268	LAYOUT_BATTLE_FRONTIER_LOUNGE1_HNS	BattleFrontier_Lounge1_hns_Layout	hns	13	8	208	616	1232	data/layouts/BattleFrontier_Lounge1_hns/map.bin	data/layouts/BattleFrontier_Lounge1_hns/map.bin	9b9c0393d372d2ec4706408790262bdde2f987c66361e6ba6bbf8e7b05ddb866	2fe760ae	208	0	116	9db530a031bc23082837d102cc9213921633953696104e2a7319cd2f8fe438e5	2ec0d6f1	116	0	gba_lz77	116	116	0	streams/1268-LAYOUT_BATTLE_FRONTIER_LOUNGE1_HNS.lz	
1269	LAYOUT_BATTLE_FRONTIER_EXCHANGE_SERVICE_CORNER_HNS	BattleFrontier_ExchangeServiceCorner_hns_Layout	hns	15	11	330	750	1500	data/layouts/BattleFrontier_ExchangeServiceCorner_hns/map.bin	data/layouts/BattleFrontier_ExchangeServiceCorner_hns/map.bin	8d1d6144c8e95253dde19cf9bfb1ae09f7f7bbc7f1c7a0ab6bec02274533a2a0	4a768883	330	0	184	cfb0024b7246b6e0fe481d3a4b97fe20b63757ee4f95d431e3d40a17a3238d58	210bcbb3	182	2	gba_lz77	184	184	0	streams/1269-LAYOUT_BATTLE_FRONTIER_EXCHANGE_SERVICE_CORNER_HNS.lz	
1270	LAYOUT_BATTLE_FRONTIER_LOUNGE2_HNS	BattleFrontier_Lounge2_hns_Layout	hns	9	10	180	576	1152	data/layouts/BattleFrontier_Lounge2_hns/map.bin	data/layouts/BattleFrontier_Lounge2_hns/map.bin	8c277464aafe19a99704dd4f7fe744d7c9584824e408d84ba70700ed1b1c771f	a583c927	180	0	120	89c2f3aeac5701e1b9890b6458e92f5adc7ab3dcce98660dc870df1902852a8e	8ffca6e3	118	2	gba_lz77	120	120	0	streams/1270-LAYOUT_BATTLE_FRONTIER_LOUNGE2_HNS.lz	
1271	LAYOUT_BATTLE_FRONTIER_SCOTTS_HOUSE_HNS	BattleFrontier_ScottsHouse_hns_Layout	hns	6	8	96	462	924	data/layouts/BattleFrontier_ScottsHouse_hns/map.bin	data/layouts/BattleFrontier_ScottsHouse_hns/map.bin	718810b7aa1ec200318329dfe017e317ebbddec56d5ae3d994d800dcf36916fc	cf09a9ea	96	0	64	9a316cff0b7730b9bd6c12cf6cc1acbbba791aceb3eeabc2d9c8dac50fd9e41d	405e592b	61	3	gba_lz77	64	64	0	streams/1271-LAYOUT_BATTLE_FRONTIER_SCOTTS_HOUSE_HNS.lz	
1272	LAYOUT_BATTLE_FRONTIER_RECEPTION_GATE_HNS	BattleFrontier_ReceptionGate_hns_Layout	hns	9	14	252	672	1344	data/layouts/BattleFrontier_ReceptionGate_hns/map.bin	data/layouts/BattleFrontier_ReceptionGate_hns/map.bin	65375f69f93514e8152d7d1ad3ce1ee98d638b47fe126ea87c1445109b7ea8ef	6623c6de	252	0	164	bfa9599fabb0d28b019e48317c6ad90f4df6a9dc7446cacf4dc6c57df2ae6cf9	95944866	161	3	gba_lz77	164	164	0	streams/1272-LAYOUT_BATTLE_FRONTIER_RECEPTION_GATE_HNS.lz	
1273	LAYOUT_BATTLE_ELEVATOR_HNS	BattleElevator_hns_Layout	hns	5	7	70	420	840	data/layouts/BattleElevator_hns/map.bin	data/layouts/BattleElevator_hns/map.bin	defb996d7f0bbbc255e999711156d53dc0a10839d2b6cc63be5227f682b108b4	cfedeaec	70	0	52	9a4f7818dff3794f9da310aa877e6ba8dc50c6e7358efdfa50c039541846db10	e090ac1d	50	2	gba_lz77	52	52	0	streams/1273-LAYOUT_BATTLE_ELEVATOR_HNS.lz	
1274	LAYOUT_POKEMON_CENTER_1F_HNS	PokemonCenter_1F_hns_Layout	hns	14	9	252	667	1334	data/layouts/PokemonCenter_1F_hns/map.bin	data/layouts/PokemonCenter_1F_hns/map.bin	e17f23a18cd85fe575d260eac560469e860217dec9d3c5b3cae3232cab0be005	2d8a0080	252	0	232	8f4a4414e98f060cb3dcc56da0825c848c345d6b834f56e30cd1eac7e66c9b16	5c71dbec	229	3	gba_lz77	232	232	0	streams/1274-LAYOUT_POKEMON_CENTER_1F_HNS.lz	
1275	LAYOUT_POKEMON_CENTER_2F_HNS	PokemonCenter_2F_hns_Layout	hns	14	10	280	696	1392	data/layouts/PokemonCenter_2F_hns/map.bin	data/layouts/PokemonCenter_2F_hns/map.bin	a0c9ecf69e7faa2d66fd719bc2d1167bd520d78ef7660b858f950d68a0b108f5	0000b46a	280	0	204	18607a4c3ce5e33ddeccc7a62fcd31ba8cb78560ec8ebf1b19c6a4de8e4eee8a	75687df3	204	0	gba_lz77	204	204	0	streams/1275-LAYOUT_POKEMON_CENTER_2F_HNS.lz	
1276	LAYOUT_MART_HNS	Mart_hns_Layout	hns	11	8	176	572	1144	data/layouts/Mart_hns/map.bin	data/layouts/Mart_hns/map.bin	50deb49ef212cc13b10167c264e9b7621230fc819aff97a777ad252d96a05a9f	b9f4eb33	176	0	136	0d3e6936af18a5942f6508def8e3921a2485ede7053078fc7286894ed7096ba7	be8cb8fe	133	3	gba_lz77	136	136	0	streams/1276-LAYOUT_MART_HNS.lz	
1277	LAYOUT_CONTEST_HALL_HNS	ContestHall_hns_Layout	hns	15	11	330	750	1500	data/layouts/ContestHall_hns/map.bin	data/layouts/ContestHall_hns/map.bin	e8fbb7611a5a9bbf5fe5278d413abb0d7740c9fdbd120d1d33900c6cd561dd59	6db567ea	330	0	132	339c40486acd186bc003958c5669daf19533fbc91e5c24b42910c74bbc2a1248	70758b6a	131	1	gba_lz77	132	132	0	streams/1277-LAYOUT_CONTEST_HALL_HNS.lz	
1278	LAYOUT_CONTEST_HALL_BEAUTY_HNS	ContestHallBeauty_hns_Layout	hns	15	11	330	750	1500	data/layouts/ContestHallBeauty_hns/map.bin	data/layouts/ContestHallBeauty_hns/map.bin	ed5293fb453d55327020c6741c3cce83a0318aff98346b29e67ca712169eb5d8	18f77216	330	0	132	ba97aac65c1b73c65f2e6a821f8591e815cecad28fe44dee70c2d379cadcf775	df543b1f	131	1	gba_lz77	132	132	0	streams/1278-LAYOUT_CONTEST_HALL_BEAUTY_HNS.lz	
1279	LAYOUT_CONTEST_HALL_COOL_HNS	ContestHallCool_hns_Layout	hns	15	11	330	750	1500	data/layouts/ContestHallCool_hns/map.bin	data/layouts/ContestHallCool_hns/map.bin	dfab7011b497e7179d388b0929888709a0a714a7eb815ea1720b646be77bb57d	4d017688	330	0	132	7b59915f34e99572dac6fdd9d7b73420bcc85d8130df0fc779f417a05353ebf4	93456b5c	131	1	gba_lz77	132	132	0	streams/1279-LAYOUT_CONTEST_HALL_COOL_HNS.lz	
1280	LAYOUT_CONTEST_HALL_CUTE_HNS	ContestHallCute_hns_Layout	hns	15	11	330	750	1500	data/layouts/ContestHallCute_hns/map.bin	data/layouts/ContestHallCute_hns/map.bin	74d3066c4f1f7e18fc7ef0898c1c7e59b69f97b16eef26f8081fd4c2c166be2d	65226ba9	330	0	132	29a07391ac0c97616b0f991807f55d29b5872669761e301752f743fc4606d4c3	0ca05203	131	1	gba_lz77	132	132	0	streams/1280-LAYOUT_CONTEST_HALL_CUTE_HNS.lz	
1281	LAYOUT_CONTEST_HALL_SMART_HNS	ContestHallSmart_hns_Layout	hns	15	11	330	750	1500	data/layouts/ContestHallSmart_hns/map.bin	data/layouts/ContestHallSmart_hns/map.bin	a72fd975d3ffd333e23f7c8a47aa25145a9367107a29a69041bbd4d41117fd4e	25c30138	330	0	132	15045ff4265e576bd562b0bf2b94ab923981d1bea0dc657be6ef83ec4caa47f3	1af30fd1	131	1	gba_lz77	132	132	0	streams/1281-LAYOUT_CONTEST_HALL_SMART_HNS.lz	
1282	LAYOUT_CONTEST_HALL_TOUGH_HNS	ContestHallTough_hns_Layout	hns	15	11	330	750	1500	data/layouts/ContestHallTough_hns/map.bin	data/layouts/ContestHallTough_hns/map.bin	2febd3e41507406635e91ed040a89b410b7efc74e83ea296f0c0e61bd548b827	7c175d85	330	0	132	a2cc48209872116f9bcbde979a09fb6a46856ac597f355217b4d24d800feca3e	0493ade9	131	1	gba_lz77	132	132	0	streams/1282-LAYOUT_CONTEST_HALL_TOUGH_HNS.lz	
1283	LAYOUT_LILYCOVE_CITY_CONTEST_HALL_HNS	LilycoveCity_ContestHall_hns_Layout	hns	51	33	3366	3102	6204	data/layouts/LilycoveCity_ContestHall_hns/map.bin	data/layouts/LilycoveCity_ContestHall_hns/map.bin	d09014d8fcd83c5b63bf8824f20c6d4ce84683e8ee64ef1bc022cfd2d1016ed3	65513522	3366	0	700	9194f8f6e9cc8bc84c690106d3a65010920e6138b54ff3f50113380abf0aa8c4	7e5e3f46	700	0	gba_lz77	700	700	0	streams/1283-LAYOUT_LILYCOVE_CITY_CONTEST_HALL_HNS.lz	
1284	LAYOUT_LILYCOVE_CITY_CONTEST_LOBBY_HNS	LilycoveCity_ContestLobby_hns_Layout	hns	31	12	744	1196	2392	data/layouts/LilycoveCity_ContestLobby_hns/map.bin	data/layouts/LilycoveCity_ContestLobby_hns/map.bin	0992c7865c55069a1a572254a01669bac6e00408b3b45ee84f737464101256d7	262a1878	744	0	212	debfc862c6946606b7443ad2d84d1f0833242d5d6810fb9b38adf7f0844c7587	45f33876	209	3	gba_lz77	212	212	0	streams/1284-LAYOUT_LILYCOVE_CITY_CONTEST_LOBBY_HNS.lz	
1285	LAYOUT_UNUSED_CONTEST_HALL1_HNS	UnusedContestHall1_hns_Layout	hns	1	1	2	240	480	data/layouts/UnusedContestHall1_hns/map.bin	data/layouts/UnusedContestHall1_hns/map.bin	47f844a39ac23142445523cb72edb75f397308ac71efc17f2b9daede7e50e602	040ff8c6	2	0	8	c5f9f4fce19cdd7209a6c66703c795ed0d662778373e3ca5ce95b4da568ce7e0	d146a189	7	1	raw	2	4	0		
1286	LAYOUT_UNUSED_CONTEST_HALL2_HNS	UnusedContestHall2_hns_Layout	hns	1	1	2	240	480	data/layouts/UnusedContestHall2_hns/map.bin	data/layouts/UnusedContestHall2_hns/map.bin	47f844a39ac23142445523cb72edb75f397308ac71efc17f2b9daede7e50e602	040ff8c6	2	0	8	c5f9f4fce19cdd7209a6c66703c795ed0d662778373e3ca5ce95b4da568ce7e0	d146a189	7	1	raw	2	4	2		
1287	LAYOUT_UNUSED_CONTEST_HALL3_HNS	UnusedContestHall3_hns_Layout	hns	1	1	2	240	480	data/layouts/UnusedContestHall3_hns/map.bin	data/layouts/UnusedContestHall3_hns/map.bin	47f844a39ac23142445523cb72edb75f397308ac71efc17f2b9daede7e50e602	040ff8c6	2	0	8	c5f9f4fce19cdd7209a6c66703c795ed0d662778373e3ca5ce95b4da568ce7e0	d146a189	7	1	raw	2	4	2		
1288	LAYOUT_UNUSED_CONTEST_HALL4_HNS	UnusedContestHall4_hns_Layout	hns	1	1	2	240	480	data/layouts/UnusedContestHall4_hns/map.bin	data/layouts/UnusedContestHall4_hns/map.bin	47f844a39ac23142445523cb72edb75f397308ac71efc17f2b9daede7e50e602	040ff8c6	2	0	8	c5f9f4fce19cdd7209a6c66703c795ed0d662778373e3ca5ce95b4da568ce7e0	d146a189	7	1	raw	2	4	2		
1289	LAYOUT_UNUSED_CONTEST_HALL5_HNS	UnusedContestHall5_hns_Layout	hns	1	1	2	240	480	data/layouts/UnusedContestHall5_hns/map.bin	data/layouts/UnusedContestHall5_hns/map.bin	47f844a39ac23142445523cb72edb75f397308ac71efc17f2b9daede7e50e602	040ff8c6	2	0	8	c5f9f4fce19cdd7209a6c66703c795ed0d662778373e3ca5ce95b4da568ce7e0	d146a189	7	1	raw	2	4	2		
1290	LAYOUT_UNUSED_CONTEST_HALL6_HNS	UnusedContestHall6_hns_Layout	hns	1	1	2	240	480	data/layouts/UnusedContestHall6_hns/map.bin	data/layouts/UnusedContestHall6_hns/map.bin	47f844a39ac23142445523cb72edb75f397308ac71efc17f2b9daede7e50e602	040ff8c6	2	0	8	c5f9f4fce19cdd7209a6c66703c795ed0d662778373e3ca5ce95b4da568ce7e0	d146a189	7	1	raw	2	4	2		
1291	LAYOUT_PONI_ISLE_HNS	PoniIsle_hns_Layout	hns	51	40	4080	3564	7128	data/layouts/AlolaIsland/map.bin	data/layouts/AlolaIsland/map.bin	f5552af98c5d0284b27952cc87c93b686d0b735edb3f09c4cdb7ff78d0ddf0c4	d5b5f862	4080	0	1200	3c9c3a7eff0eb8e150886200acfb29f08c3fed80e34423d754095d592f743bd9	35e1e565	1199	1	gba_lz77	1200	1200	2	streams/1291-LAYOUT_PONI_ISLE_HNS.lz	
1292	LAYOUT_MELEMELE_ISLE_HNS	MelemeleIsle_hns_Layout	hns	57	38	4332	3744	7488	data/layouts/AlolaIslandMelemele/map.bin	data/layouts/AlolaIslandMelemele/map.bin	10a44b53d0c4eada195d029ec4d24eb73eca0970a44891fa003fd86f4aed4d12	77868354	4332	0	1676	e438401256674032df0d3494becf6b05c6447863e2c9dfab4952cf6bb1fda7a5	437677b8	1675	1	gba_lz77	1676	1676	0	streams/1292-LAYOUT_MELEMELE_ISLE_HNS.lz	
1293	LAYOUT_ALOLA_WATER_HNS	AlolaWater_hns_Layout	hns	36	28	2016	2142	4284	data/layouts/AlolaWater/map.bin	data/layouts/AlolaWater/map.bin	5b1e7946d7b0204d168b768d1106ff83486299d185e4ea3ecfaaf2660737ee2d	17217bfe	2016	0	324	7c90139068f7841cb4ef90a6b0488387f18ff605718c5cdb795de912b42862e6	9405316b	321	3	gba_lz77	324	324	0	streams/1293-LAYOUT_ALOLA_WATER_HNS.lz	
1294	LAYOUT_AKALA_ISLE_HNS	AkalaIsle_hns_Layout	hns	52	83	8632	6499	12998	data/layouts/AlolaIslandRight/map.bin	data/layouts/AlolaIslandRight/map.bin	d640b588cc4412c3577fecba6868f27e39ebec3bde8a0146581158fb9be373ee	451a99f5	8632	0	2128	35e60c342e106bccbc35905c3fba85523ec4e53a3adb0bc29972442853f646a9	2084391e	2128	0	gba_lz77	2128	2128	0	streams/1294-LAYOUT_AKALA_ISLE_HNS.lz	
1295	LAYOUT_ULAULA_ISLE_HNS	UlaulaIsle_hns_Layout	hns	51	83	8466	6402	12804	data/layouts/AlolaIslandAkala/map.bin	data/layouts/AlolaIslandAkala/map.bin	55914bd6def67bf678d65078907ed28d14ac7d561abf63ff2fb2ef5f789d631d	9b475652	8466	0	2000	f7338944595ccae030e7f9f3310c744ef885a56af89fdea2ed097c4abc458153	f47684e8	1999	1	gba_lz77	2000	2000	0	streams/1295-LAYOUT_ULAULA_ISLE_HNS.lz	
1296	LAYOUT_MELEMELE_PLAYER_HOUSE_HNS	Melemele_PlayerHouse_hns_Layout	hns	13	10	260	672	1344	data/layouts/Melemele_PlayerHouse_hns/map.bin	data/layouts/Melemele_PlayerHouse_hns/map.bin	4420d77ea7b3fe5bb0e33accf978c0d85e38c9bfe070708dec0129c1146a9b47	040ce303	260	0	180	92d58e5238697cdd9b59a2eefa1b42ff31754ba3e71da8d6cee162ae26df96c4	9afa7534	178	2	gba_lz77	180	180	0	streams/1296-LAYOUT_MELEMELE_PLAYER_HOUSE_HNS.lz	
1297	LAYOUT_MELEMELE_HOUSE_HNS	Melemele_House_hns_Layout	hns	16	15	480	899	1798	data/layouts/Melemele_House_hns/map.bin	data/layouts/Melemele_House_hns/map.bin	c4d3116c00d5e197666e93f2046f54956fe4135d0aeb283a2cd8aa982d506c75	b873d8db	480	0	268	c59b7a41b55acc5f86bfcaa0973a20805113804a1d6b3f8671797b7a22fe6b7f	906254bf	267	1	gba_lz77	268	268	0	streams/1297-LAYOUT_MELEMELE_HOUSE_HNS.lz	
1298	LAYOUT_MELEMELE_HOUSE_3_HNS	Melemele_House_3_hns_Layout	hns	20	20	800	1190	2380	data/layouts/Melemele_House_3_hns/map.bin	data/layouts/Melemele_House_3_hns/map.bin	99da8da4e3e8f851aef846dde18031aabbcd0185ee333df3f35a9ca902628030	072c615e	800	0	232	a69a2b1548578a2979f8a7d894e7afaca6b2ccc7b3ee0951ab86cb9e5f198d48	ae1962eb	231	1	gba_lz77	232	232	0	streams/1298-LAYOUT_MELEMELE_HOUSE_3_HNS.lz	
1299	LAYOUT_MELEMELE_HOUSE_4_HNS	Melemele_House_4_hns_Layout	hns	20	20	800	1190	2380	data/layouts/Melemele_House_4_hns/map.bin	data/layouts/Melemele_House_4_hns/map.bin	9d637b97477ea01a351d5fc97d353ce3fd093df3e0b7069b6193f1dd687073cf	b530c7b7	800	0	228	a377efd4d107a84d023c399847abba9f48380f14a35a7c8680f5941d617b3ff6	53dd7c5a	225	3	gba_lz77	228	228	0	streams/1299-LAYOUT_MELEMELE_HOUSE_4_HNS.lz	
1300	LAYOUT_MELEMELE_HOUSE_5_HNS	Melemele_House_5_hns_Layout	hns	20	20	800	1190	2380	data/layouts/Melemele_House_5_hns/map.bin	data/layouts/Melemele_House_5_hns/map.bin	bb7f1c61e9c4c1c1262a73265077434a39040ceef63709ab48f4e8cb5d6b3243	f3807b9d	800	0	236	951d9dd8cb600d2d9e62df5a15a754ed44b9d94bbb3545998ae9a06226b71390	f8371abc	233	3	gba_lz77	236	236	0	streams/1300-LAYOUT_MELEMELE_HOUSE_5_HNS.lz	
1301	LAYOUT_MELEMELE_HOUSE_6_HNS	Melemele_House_6_hns_Layout	hns	20	20	800	1190	2380	data/layouts/Melemele_House_6_hns/map.bin	data/layouts/Melemele_House_6_hns/map.bin	eb4788d7a05cd98f0e30402ad1affcb49d033bb2aef880dbc690150f1fd39431	b653652d	800	0	228	bcebd714b38bb17969c91feabab2c1e992cf512e19244a5cbac643ca9c3bdbf8	1e739e30	226	2	gba_lz77	228	228	0	streams/1301-LAYOUT_MELEMELE_HOUSE_6_HNS.lz	
1302	LAYOUT_MELEMELE_HOUSE_2_HNS	Melemele_House_2_hns_Layout	hns	20	20	800	1190	2380	data/layouts/Melemele_House_2_hns/map.bin	data/layouts/Melemele_House_2_hns/map.bin	be4ac7bf3b167854a436c924b875761fdc904fcc92d7e4b3609a8a353ffbfaa2	e62ad0bd	800	0	240	6b149dc5dd1164e3c0d8895cf64b065ecd256bc35bbfc2acfd514b380206bcd0	d9e0ba07	237	3	gba_lz77	240	240	0	streams/1302-LAYOUT_MELEMELE_HOUSE_2_HNS.lz	
1303	LAYOUT_AKALA_HOUSE_HNS	Akala_House_hns_Layout	hns	20	20	800	1190	2380	data/layouts/Akala_House_hns/map.bin	data/layouts/Akala_House_hns/map.bin	657fe88d538a1a26e89ec25e150977a4305e41607d6403ea53b916d58a914323	a6171c2a	800	0	224	0274dd0e7b7b3ca06c34114e7153c45e79036c77274a5891db9dcc104e57d8f3	9d635904	224	0	gba_lz77	224	224	0	streams/1303-LAYOUT_AKALA_HOUSE_HNS.lz	
1304	LAYOUT_ULA_ULA_HOUSE_HNS	UlaUla_House_hns_Layout	hns	20	20	800	1190	2380	data/layouts/UlaUla_House_hns/map.bin	data/layouts/UlaUla_House_hns/map.bin	c258b1d1e4a2660e0920cfc14451ce1dd29f170bbf452f168572cd4109dd6ca6	ef8af09e	800	0	232	903e96c07fee55c6096453754b06af2d69ec971b83b307aa1d8e482ffd6d6c45	f1eb8226	229	3	gba_lz77	232	232	0	streams/1304-LAYOUT_ULA_ULA_HOUSE_HNS.lz	
1305	LAYOUT_PONI_CAVE_HNS	Poni_Cave_hns_Layout	hns	31	24	1488	1748	3496	data/layouts/Poni_Cave_hns/map.bin	data/layouts/Poni_Cave_hns/map.bin	afdecd6e24432671a111f2ac49154e866c0dd5be1957f9af1094416adc9b371c	4e59cbac	1488	0	440	e6979f5d05bb7c78af5884d5bf6e017cc55c8f2d17a3f2a1af00cc7d9a31df01	81f6eed6	437	3	gba_lz77	440	440	0	streams/1305-LAYOUT_PONI_CAVE_HNS.lz	
1306	LAYOUT_AKALA_FOREST_HNS	Akala_Forest_hns_Layout	hns	31	24	1488	1748	3496	data/layouts/Akala_Forest_hns/map.bin	data/layouts/Akala_Forest_hns/map.bin	6c200cf14bce6a1e68c11f1a388b91d246d894bd7b84ba1836a5c64f834f5517	5454ca6f	1488	0	436	d1f13aa8e3d77659661b8be7b501e9e7018b2f71f726e8a65dd125f0047f5312	cfe30b6a	434	2	gba_lz77	436	436	0	streams/1306-LAYOUT_AKALA_FOREST_HNS.lz	
1307	LAYOUT_ULA_ULA_CAVE_HNS	UlaUla_Cave_hns_Layout	hns	33	41	2706	2640	5280	data/layouts/UlaUla_Cave_hns/map.bin	data/layouts/UlaUla_Cave_hns/map.bin	4ee09fd2ccdccdda557bdb1ddd971ff765cde595980ea3d121698662d7859eb8	0bb6f937	2706	0	684	e51f02e50c7868d5110eed7bbcf4c416b25c805517fd392588118279b109dfa8	ea04d5aa	683	1	gba_lz77	684	684	0	streams/1307-LAYOUT_ULA_ULA_CAVE_HNS.lz	
1308	LAYOUT_ULA_ULA_FOREST_HNS	UlaUla_Forest_hns_Layout	hns	31	18	1116	1472	2944	data/layouts/UlaUla_Forest_hns/map.bin	data/layouts/UlaUla_Forest_hns/map.bin	a441ec650625263ee379c7a79e821bef855a158556d8d804a30b4acfd6cb2804	e9cc8cca	1116	0	256	385ade6291496f6bd3ba9110c504ef48c165680963438679c381f4a45b84affb	fd933942	253	3	gba_lz77	256	256	0	streams/1308-LAYOUT_ULA_ULA_FOREST_HNS.lz	
1309	LAYOUT_ULA_ULA_CAVE_2_HNS	UlaUla_Cave_2_hns_Layout	hns	33	20	1320	1632	3264	data/layouts/UlaUla_Cave_2_hns/map.bin	data/layouts/UlaUla_Cave_2_hns/map.bin	7c778a674e6fabcb5a7bfdd1da79140e4e97577f19f1c8046201eacbb0a79251	0d62dce8	1320	0	304	a30fb420ccda24dee947bc105540efc02f43569180707c60d1c09a269b3fd1ec	27d30c4a	301	3	gba_lz77	304	304	0	streams/1309-LAYOUT_ULA_ULA_CAVE_2_HNS.lz	
1310	LAYOUT_AKALA_CAVE_HNS	Akala_Cave_hns_Layout	hns	55	38	4180	3640	7280	data/layouts/Akala_Cave_hns/map.bin	data/layouts/Akala_Cave_hns/map.bin	5ea0ce0bbc439b48b20d66b7b8edcb17a24e2686399bb8aef9a2171f085d9901	296828e8	4180	0	880	57b130117e6bea62e325ff49cf5d74a79823570d3ccb1dc50d31235c9aedb683	70139215	879	1	gba_lz77	880	880	0	streams/1310-LAYOUT_AKALA_CAVE_HNS.lz	
